,confidence,idx,peak
"ws=325, orig_mp_novelty",4.516211248950161,68066.0,16.28086318347827
"ws=358, orig_mp_novelty",4.279879854467687,68064.0,17.264194824667054
"ws=296, orig_mp_novelty",4.26304271499975,68066.0,15.23194032499941
"ws=269, orig_mp_novelty",4.08784704260319,68065.0,13.995874143511953
"ws=296, orig_mp_outlier",3.8359155588720983,68068.0,14.639676944970212
"ws=269, orig_mp_outlier",3.8296218018129604,68068.0,12.965910178176435
"ws=393, orig_mp_novelty",3.707295310797925,68061.0,18.227928448324423
"ws=244, orig_mp_outlier",3.6647605045380613,68057.0,11.208235680137587
"ws=244, orig_mp_novelty",3.4980650723080635,68067.0,12.175416496182985
"ws=325, orig_mp_outlier",3.431455625197617,68069.0,15.712555669153552
"ws=222, orig_mp_novelty",3.274452390921858,68054.0,10.881814025396881
"ws=222, orig_mp_outlier",3.1700460652658125,68054.0,10.145280608569326
"ws=433, orig_mp_novelty",3.081573479830758,68064.0,19.006561607386008
"ws=358, orig_mp_outlier",3.0592648260096778,68065.0,16.737237008875915
"ws=393, orig_mp_outlier",2.809974271646106,68063.0,17.690983657543473
"ws=202, orig_mp_novelty",2.7821811742839326,68054.0,9.847624747695528
"ws=202, orig_mp_outlier",2.6787871581631957,68054.0,9.065233848910506
"ws=476, orig_mp_novelty",2.6430627803789477,68063.0,19.650680759517456
"ws=433, orig_mp_outlier",2.6115199118478833,68066.0,18.548313765955317
"ws=183, orig_mp_novelty",2.3921021091489467,68053.0,8.760600533212127
"ws=524, orig_mp_novelty",2.3292001330070597,68064.0,20.45514457102248
"ws=476, orig_mp_outlier",2.317296682088639,68065.0,19.217817106874545
"ws=183, orig_mp_outlier",2.22849064354269,68054.0,7.906600345532054
"ws=167, orig_mp_novelty",2.122318047652501,68053.0,7.868720035792921
"ws=524, orig_mp_outlier",2.1111728391265197,68065.0,19.95844999725675
"ws=576, orig_mp_novelty",2.1083626730152916,68065.0,21.285995271300873
"ws=151, orig_mp_novelty",2.097733804527262,68052.0,7.2640770292288925
"ws=138, orig_mp_novelty",2.074900869865354,68050.0,6.611588238427311
"ws=576, orig_mp_outlier",1.9626041744775575,68065.0,20.810933619750685
"ws=634, orig_mp_novelty",1.9072869199360643,68065.0,22.238925500556775
"ws=167, orig_mp_outlier",1.8916210217554978,68053.0,6.69153540757325
"ws=634, orig_mp_outlier",1.8402982599653457,68064.0,21.773301270737694
"ws=138, orig_mp_outlier",1.8190374871027315,68059.0,5.117347060104261
"ws=151, orig_mp_outlier",1.7766106548161287,68063.0,5.8356870654408155
"ws=697, orig_mp_novelty",1.7535564454978037,68074.0,23.147343722446493
"ws=125, orig_mp_outlier",1.7516352142969482,68047.0,4.129204264549702
"ws=697, orig_mp_outlier",1.7468977363513218,68065.0,22.665403401252178
"ws=767, orig_mp_outlier",1.662048528478365,68065.0,23.552711176679097
"ws=125, orig_mp_novelty",1.6474844178461954,68046.0,5.456396473032206
"ws=767, orig_mp_novelty",1.6264096804799981,68082.0,24.05834650074177
"ws=183, orig_p2p",1.4913201532312979,68062.0,972.8118701092876
"ws=202, orig_p2p",1.4791893683746116,68062.0,976.3675198019894
"ws=167, orig_p2p",1.4719829809534306,68062.0,957.7308285030205
"ws=222, orig_p2p",1.4273468251488983,68062.0,978.0289621621566
"ws=151, orig_p2p",1.425844385953677,68062.0,924.8082668212171
"ws=114, orig_mp_novelty",1.4189075767481165,68042.0,4.685111141116988
"ws=151, acc_std_inv",1.4051900223006153,68303.0,2.799240612854871
"ws=167, acc_std_inv",1.3974744024433685,68308.0,2.2748542843056643
"ws=244, orig_p2p",1.382644275713475,68062.0,979.5419641803466
"ws=138, orig_p2p",1.3816471121611094,68072.0,893.1690866036237
"ws=125, orig_p2p",1.3720113840096313,68072.0,882.5984804904066
"ws=114, orig_mp_outlier",1.36462008953668,68043.0,3.4117261735359783
"ws=114, orig_p2p",1.3621556454192703,68072.0,871.7710985201717
"ws=103, orig_p2p",1.3483326173487598,68072.0,858.6310718572759
"ws=183, acc_std_inv",1.3457335173900562,68313.0,1.9320898137227533
"ws=269, orig_p2p",1.3433077193835588,68062.0,980.9608829367835
"ws=138, acc_std_inv",1.3355329497522286,68299.0,3.3721498958891187
"ws=94, orig_p2p",1.3344792187643435,68072.0,845.5927088436069
"ws=85, orig_p2p",1.3175058970633986,68072.0,829.7932807211662
"ws=296, orig_p2p",1.3023757441135824,68062.0,982.2241041216171
"ws=77, orig_p2p",1.2988525042771382,68072.0,812.648735341544
"ws=202, acc_std_inv",1.2970087999872861,68320.0,1.6970715630134392
"ws=103, orig_mp_novelty",1.2901554682287357,68040.0,3.872047757846418
"ws=70, orig_p2p",1.2770022464457076,68072.0,794.4326558756911
"ws=40, orig_mp_novelty",1.275515323090491,22713.0,4.520155158193188
"ws=125, acc_std_inv",1.255453353031563,68294.0,4.0804039013216284
"ws=222, acc_std_inv",1.2552556459747124,68332.0,1.5486311948122524
"ws=64, orig_p2p",1.2531001469944434,68072.0,775.6316989249837
"ws=94, orig_mp_novelty",1.2430586552972682,68039.0,3.3143169919555726
"ws=325, orig_p2p",1.2242000898323757,68062.0,983.3471113538509
"ws=58, orig_p2p",1.223463686413901,68073.0,752.6551745620555
"ws=44, orig_mp_novelty",1.2189512192891863,22714.0,4.426303916064857
"ws=244, acc_std_inv",1.2126722925950986,68347.0,1.4370651792730316
"ws=53, orig_p2p",1.1923892535169,68073.0,728.9955094054619
"ws=40, orig_mp_outlier",1.1868742822029423,22712.0,3.9407088832636425
"ws=44, orig_mp_outlier",1.1826322151164157,22714.0,4.013743404164339
"ws=269, acc_std_inv",1.1723953679529666,68364.0,1.3386768532858577
