,confidence,idx,peak
"ws=94, orig_mp_outlier",3.0894662846935113,12269.0,9.831590483242984
"ws=85, orig_mp_outlier",3.0495671503457973,12269.0,9.44105019682031
"ws=77, orig_mp_outlier",2.681348159781687,12269.0,9.07357102232921
"ws=103, orig_mp_outlier",2.677607262180166,12269.0,10.20925856180901
"ws=85, orig_mp_novelty",2.567874594573272,12269.0,9.496659071858836
"ws=77, orig_mp_novelty",2.435815299512798,12269.0,9.128793526752704
"ws=70, orig_mp_outlier",2.3280643034173854,12269.0,8.627585835664007
"ws=114, orig_mp_outlier",2.321414170670596,12272.0,10.45185140208307
"ws=94, orig_mp_novelty",2.1515345169172875,12269.0,9.881829263155156
"ws=70, orig_mp_novelty",2.1129670511067777,12269.0,8.740137019339793
"ws=125, orig_mp_outlier",2.0967939564310454,12272.0,10.679261880838688
"ws=64, orig_mp_outlier",2.073010077070554,12269.0,8.140661671527717
"ws=138, orig_mp_outlier",1.9567105180048858,12271.0,10.96103507077719
"ws=58, orig_mp_outlier",1.9518715989419135,12269.0,7.6605399298878805
"ws=103, orig_mp_novelty",1.8850681737031008,12269.0,10.256966236377341
"ws=64, orig_mp_novelty",1.857863269895198,12269.0,8.29332081305899
"ws=151, orig_mp_outlier",1.8410518623723857,12271.0,11.196502589601478
"ws=53, orig_mp_outlier",1.8141627862580463,12269.0,7.200210738625033
"ws=58, orig_mp_novelty",1.7687838424141447,12269.0,7.876716992022485
"ws=58, orig_p2p_inv",1.7495750859089352,37350.0,4.966826286984893
"ws=167, orig_mp_outlier",1.6891614940575579,12271.0,11.53327379039756
"ws=53, orig_mp_novelty",1.6470090797903734,12269.0,7.450921701793321
"ws=114, orig_mp_novelty",1.620605272688076,12272.0,10.562027330644167
"ws=53, orig_p2p_inv",1.5992533030218896,37348.0,6.504147014884872
"ws=48, orig_mp_outlier",1.527279834784355,12270.0,6.5917993450658665
"ws=64, orig_p2p_inv",1.5070918323908764,37356.0,3.3370639421822514
"ws=183, orig_mp_outlier",1.5065460371873687,12272.0,11.882435189537796
"ws=48, orig_mp_novelty",1.450228680558075,12269.0,6.908135341629879
"ws=48, orig_p2p_inv",1.4382527159033118,37346.0,8.202830986513696
"ws=125, orig_mp_novelty",1.4282739021614517,12272.0,10.862626090379171
"ws=44, orig_mp_novelty",1.3774293124983377,12269.0,6.436588218356195
"ws=44, orig_mp_outlier",1.374149048447427,12270.0,6.043360066211752
"ws=202, orig_mp_outlier",1.3443560827356136,12273.0,12.29344399586893
"ws=40, orig_mp_novelty",1.326761423286494,12269.0,5.961597799937143
"ws=44, orig_p2p_inv",1.324223415372068,37344.0,9.540089901151779
"ws=40, orig_mp_outlier",1.3053453315157493,12270.0,5.432816418943868
"ws=138, orig_mp_novelty",1.2910032700506275,12272.0,11.198449560803402
"ws=70, orig_p2p_inv",1.262443543012424,37364.0,2.3574374826635087
"ws=222, orig_mp_outlier",1.250375968477103,12273.0,12.681003139668762
"ws=77, acc_std_inv",1.2377524566250524,37338.0,2.8978028068599904
"ws=70, acc_std_inv",1.2233039337133145,37338.0,3.580701814425808
"ws=767, orig_p2p_inv",1.1985228213771801,30062.0,1.5510371231549236
"ws=697, orig_p2p_inv",1.1933773338574682,30028.0,1.6413038345201418
"ws=244, orig_mp_outlier",1.188215357052768,12273.0,12.966370931357757
"ws=85, acc_std_inv",1.1741121920595352,37339.0,2.359157227334316
"ws=634, orig_p2p_inv",1.1718435652048844,29999.0,1.7112953739335848
"ws=358, orig_mp_outlier",1.1714373061479852,31640.0,17.877574822034497
"ws=151, orig_mp_novelty",1.157181272630042,12272.0,11.468105403716475
"ws=393, orig_mp_outlier",1.157169691186127,31670.0,19.30160453458567
"ws=64, acc_std_inv",1.1445658319224425,37337.0,4.247554874962969
"ws=767, orig_mp_novelty",1.1398812161728902,29650.0,27.684819296299064
"ws=767, diff_p2p",1.1392222573228195,12270.0,408.33029919171406
"ws=697, diff_p2p",1.138307263574584,12270.0,407.8621627890781
"ws=576, orig_p2p_inv",1.138083934630119,29973.0,1.74817322361051
"ws=325, orig_mp_outlier",1.1373345502258336,31606.0,16.586109417833825
