,confidence,idx,peak
"ws=183, orig_mp_novelty",2.0432786720739173,72382.0,4.2105442845822125
"ws=202, orig_mp_novelty",1.9819582217803857,72383.0,3.755818804110552
"ws=167, orig_mp_novelty",1.9230796734892828,72381.0,4.2096053063095304
"ws=222, orig_mp_novelty",1.7022298438634946,72398.0,3.3208806008350904
"ws=244, orig_mp_novelty",1.7019569817011402,72403.0,3.439922854591636
"ws=151, orig_mp_novelty",1.6981165129894131,72379.0,3.890236788853661
"ws=269, orig_mp_novelty",1.6488501747780997,72365.0,3.70407786790019
"ws=296, orig_mp_novelty",1.535364557531331,72345.0,3.9515610740888816
"ws=138, orig_mp_novelty",1.4876402340531738,72373.0,3.5810599887976244
"ws=325, orig_mp_novelty",1.411076810067505,72337.0,4.286713976267637
"ws=393, orig_mp_novelty",1.373972659552802,72335.0,4.903869429577996
"ws=358, orig_mp_novelty",1.3661106997256662,72334.0,4.636326786012622
"ws=433, orig_mp_novelty",1.305281459873316,72332.0,5.1338057228478196
"ws=767, orig_mp_novelty",1.2768020212912388,69407.0,8.320202081019278
"ws=125, orig_mp_novelty",1.2330772115618098,72366.0,3.0963191610041463
"ws=476, orig_mp_novelty",1.2234024914281698,72340.0,5.344493774047569
"ws=94, orig_mp_novelty",1.1997686696310057,69461.0,2.321919814097995
"ws=40, orig_mp_novelty",1.1914186298348255,78130.0,3.37015521943204
"ws=524, orig_mp_novelty",1.1890021280576561,72359.0,5.6306666273387584
"ws=576, orig_mp_novelty",1.1672129984387971,72355.0,5.90437662276909
"ws=44, orig_mp_novelty",1.1329466977562974,78131.0,3.005429353575714
"ws=697, orig_mp_novelty",1.1328795295226501,69378.0,7.140740846384643
"ws=85, orig_mp_novelty",1.0921603566070346,69464.0,2.02024503503926
"ws=103, orig_mp_novelty",1.0831110075929775,69455.0,2.4709517267464656
"ws=70, orig_mp_novelty",1.0790961558386434,72284.0,2.0846360107074973
"ws=48, orig_mp_novelty",1.0678786668761775,78127.0,2.6745609004985216
"ws=114, orig_mp_novelty",1.0523418229487322,72358.0,2.7063128034173713
"ws=53, orig_mp_novelty",1.0329605200855263,78122.0,2.3703921778556216
"ws=64, orig_mp_novelty",1.0289009577324677,72286.0,2.1913417698495756
"ws=77, orig_mp_novelty",1.0263990734772914,72283.0,1.9309478973757261
"ws=58, orig_mp_novelty",1.0211913001422308,78116.0,2.2493790385848498
"ws=634, orig_mp_novelty",1.019703467187996,72355.0,6.120275971774308
"ws=53, orig_p2p",1.0165460089417662,89625.0,2050.622641509434
"ws=58, orig_p2p",1.0164610789558057,89625.0,2077.1206896551726
"ws=64, orig_p2p",1.016329704510109,89625.0,2103.453125
"ws=48, orig_p2p",1.016213948610383,89625.0,2018.6666666666667
"ws=70, orig_p2p",1.0160359511272292,89625.0,2125.2714285714287
"ws=77, orig_p2p",1.0155894751072276,89625.0,2146.4285714285716
"ws=44, orig_p2p",1.015531771643489,89625.0,1988.2727272727273
"ws=85, orig_p2p",1.0151775771007685,89625.0,2166.3411764705884
"ws=40, orig_p2p",1.0145731319245106,89625.0,1952.825
"ws=222, diff_p2p",1.0132291260241904,62997.0,374.3288288288288
"ws=94, orig_p2p",1.0110839324982086,89623.0,2176.68085106383
"ws=202, diff_p2p",1.002962021207531,62995.0,367.1039603960396
"ws=244, diff_p2p",1.0023640412440766,62997.0,389.25
"ws=103, orig_p2p",1.000510684047843,84314.0,2168.3883495145633
"ws=114, orig_p2p",1.0004178149883092,84314.0,2184.3684210526317
"ws=125, orig_p2p",1.0000836975389285,84314.0,2198.576
"ws=40, acc_std_inv",1.0000000000000024,69498.0,10.000000000000071
"ws=85, orig_p2p_inv",1.0000000000000007,77147.0,10.000000000000037
"ws=77, orig_p2p_inv",1.0000000000000004,77135.0,10.000000000000005
"ws=70, orig_p2p_inv",1.0000000000000002,77124.0,10.000000000000025
"ws=58, orig_p2p_inv",1.0,77105.0,10.000000000000053
